cl-trivial-gray-streams,grawlinson
cl-unicode,grawlinson
clairvoyant,bgyorgy
clamav,anthraxx
clamav,grazzolini
clamtk,anthraxx
clang,foutrelis
clang,artafinde
clang14,foutrelis
clanlib,svenstaro
clap,dvzrv
clapper-docs,fabiscafe
clapper,fabiscafe
clash-ghc,felixonmars
clash,felixonmars
claws-mail,andyrtr
clazy,arojas
clblast,kpcyrd
cli11,Archange
cli11,Lahwaacz
clinfo,Archange
clipcat,orhun
clipgrab,arojas
cliphist,alerque
clipmenu,foxxx0
clipnotify,foxxx0
cliquer,arojas
clisp,juergen
cloc,foutrelis
clojure,arodseth
clonezilla,jsteel
cloud-guest-utils,kpcyrd
cloud-image-utils,kpcyrd
cloud-init,shibumi
cloud-init,dvzrv
cloud-utils,kpcyrd
cloudflared,grawlinson
clpeak,svenstaro
clthreads,dvzrv
clucene,andyrtr
clusterssh,jlichtblau
clutter-gst,heftig
clutter-gtk,heftig
clutter,heftig
clxclient,dvzrv
cm256cc,FFY00
cmake,felixonmars
cmake,arojas
cmark-gfm,felixonmars
cmark-gfm,alerque
cmark,arojas
cmatrix,anthraxx
cmctl,shibumi
cmocka,anthraxx
cmt,dvzrv
cmucl,juergen
cmus,xyne
cni-plugins,Foxboron
cni-plugins,dvzrv
cobalt,anthraxx
cobalt,alerque
